序号,区域,项目名称,站点名称,产品型号,设备类型,设备id,最新上报时间,状态,厂商信息,站点编号,经纬度,施工队,产品内部型号,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN3-南宁市江南区彰泰滨江学府平层1（B1619车位上）,ZC_Repeat_LTE01,平层,866877072660180,2025-12-09 11:38:00,000330,江苏Vendor C技术有限公司,866877072660180,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市绿港双创城2栋电梯04,ZC_Repeat_LTE01,电梯,866877072623063,2025-12-09 11:29:39,003222,江苏Vendor C技术有限公司,866877072623063,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,广西二期,866877072623188,ZC_Repeat_LTE01,平层,866877072623188,2025-11-11 09:46:33,333333,江苏Vendor C技术有限公司,866877072623188,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市绿港双创城2栋电梯01,ZC_Repeat_LTE01,电梯,866877072654027,2025-12-09 11:40:37,003222,江苏Vendor C技术有限公司,866877072654027,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市绿港双创城2栋电梯05,ZC_Repeat_LTE01,电梯,866877072628906,2025-12-09 11:23:46,003222,江苏Vendor C技术有限公司,866877072628906,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,崇左市,广西一期,2021-BN1-崇左市城市职业学院教职工14区电梯,ZC_Repeat_LTE01,电梯,866877072646064,2025-12-09 11:19:45,003222,中邮建技术有限公司,866877072646064,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市（西区）阳光大厦美居酒店客房电梯01（第一批）,ZC_Repeat_LTE01,电梯,866877072651569,2025-12-09 11:14:10,003222,江苏Vendor C技术有限公司,866877072651569,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市绿港双创城2栋电梯02,ZC_Repeat_LTE01,电梯,866877072651684,2025-12-09 11:12:35,003222,江苏Vendor C技术有限公司,866877072651684,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,测试项目,866877072653565,ZC_Repeat_LTE01,电梯,866877072653565,2025-10-20 11:50:47,003222,江苏Vendor C技术有限公司,866877072653565,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西一期,2021-BN1-梧州市新世纪西苑3单元电梯,ZC_Repeat_LTE01,电梯,866877072625985,2025-12-09 11:25:24,003222,江苏Vendor C技术有限公司,866877072625985,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,测试项目,866877072646080,ZC_Repeat_LTE01,电梯,866877072646080,2025-08-28 15:01:16,003222,江苏Vendor C技术有限公司,866877072646080,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,测试项目,866877072659844,ZC_Repeat_LTE01,电梯,866877072659844,2025-08-28 14:43:27,003222,江苏Vendor C技术有限公司,866877072659844,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市（东区）北大街国美电器B1F搬迁至未央区宫园美岸负二层车库（第二批）,ZC_Repeat_LTE01,平层,866877072654308,2025-11-05 20:25:20,333333,江苏Vendor C技术有限公司,866877072654308,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,咸阳市,陕西一期,咸阳市泉北一巷电信家属院北楼,ZC_Repeat_LTE01,平层,866877072659042,2025-12-09 11:21:26,000222,江苏Vendor C技术有限公司,866877072659042,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,咸阳市,陕西一期,咸阳沣东鹰之杰汽车服务有限公司机修车间,ZC_Repeat_LTE01,平层,866877072651601,2025-11-12 09:31:48,333322,江苏Vendor C技术有限公司,866877072651601,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市绿港双创城1栋A座电梯04,ZC_Repeat_LTE02,电梯,866877072651825,2025-12-09 11:32:47,002222222,江苏Vendor C技术有限公司,866877072651825,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,测试项目,866877072645306,ZC_Repeat_LTE02,电梯,866877072645306,2025-08-28 11:17:17,002222222,江苏Vendor C技术有限公司,866877072645306,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,测试项目,866877072652500,ZC_Repeat_LTE02,电梯,866877072652500,2025-08-28 11:30:50,002222222,江苏Vendor C技术有限公司,866877072652500,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西二期,2022-BN2-梧州市岑溪汇洋幸福里1栋电梯02,ZC_Repeat_LTE02,电梯,866877072652484,2025-12-09 11:32:41,002222222,江苏Vendor C技术有限公司,866877072652484,133.89452,覃工,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市玉蟾路3号别墅平层-一楼泡茶室,ZC_Repeat_LTE02,平层,866877072653086,2025-12-09 11:32:43,003333222,江苏Vendor C技术有限公司,866877072653086,0.0,,ZC_MU_WSF_W22.39.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,,2022-BN1-防城港市擎天悦海豪庭1栋3单元电梯02,ZC_Repeat05,电梯,865027053462013,2025-12-08 23:46:06,002222222,江苏Vendor C技术有限公司,865027053462013,150.99008,,"0000000"",L:""00000000",,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN6-南宁市江南区彰泰新旺角4C栋B1F平层-B1082车位,ZC_Repeat_LTE02,平层,866877072654928,2025-12-09 11:31:11,003333222,江苏Vendor C技术有限公司,866877072654928,0.0,,ZC_MU_WSF_W22.39.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西一期,2021-BN2-南宁市西乡塘区第一人民医院邕武院区平战楼北清洁物品电梯,ZC_Repeat_LTE02,电梯,866877072654886,2025-12-09 11:34:12,002222222,江苏Vendor C技术有限公司,866877072654886,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN1-防城港市枫桥荔苑2栋1单元电梯02,ZC_Repeat_LTE01,电梯,866877072654084,2025-12-09 11:21:39,003222,江苏Vendor C技术有限公司,866877072654084,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市南璟台39栋102户（别墅）电梯,ZC_Repeat_LTE01,电梯,860497077593918,2025-12-09 11:20:07,002222,江苏Vendor C技术有限公司,860497077593918,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西一期,2021-BN1-防城港市丽景湾1栋1单元电梯05,ZC_Repeat_LTE02,电梯,866207075363733,2025-12-09 11:33:13,002222222,江苏Vendor C技术有限公司,866207075363733,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市唐樾青山东方源林配电房,ZC_Repeat_LTE02,电梯,866877072641248,2025-12-09 11:33:57,022222222,江苏Vendor C技术有限公司,866877072641248,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市良庆区光明澜湾九里三期1-2栋平层-一楼充电左侧,ZC_Repeat_LTE02,平层,866877072653763,2025-12-09 11:33:58,000003222,江苏Vendor C技术有限公司,866877072653763,0.0,,ZC_MU_WSF_W22.39.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市（北区）徐家湾金科天籁城裙楼地下室（B1F生活超市）（第一批）,ZC_Repeat_LTE01,平层,866877072624764,2025-12-09 11:38:43,003000,江苏Vendor C技术有限公司,866877072624764,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN1-防城港香港城负一层超易购超市主机,ZC_Repeat_LTE02,电梯,866877072654761,2025-12-09 11:31:40,002222222,江苏Vendor C技术有限公司,866877072654761,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,百色市,广西一期,百色市右江区AGA悟空电竞馆（宜博电竞）,ZC_Repeat_LTE01,平层,866877072656709,2025-12-09 11:38:15,000000,中邮建技术有限公司,866877072656709,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2021-BN1-柳州市中国人民保险(跃进路营业部) 办公大楼,ZC_Repeat_LTE01,平层,866877072640182,2025-12-09 11:36:58,003300,江苏Vendor C技术有限公司,866877072640182,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,百色市,广西一期,百色市田阳鸿顺小区B1层(B),ZC_Repeat_LTE01,平层,866877072625100,2025-12-09 11:36:23,003330,江苏Vendor C技术有限公司,866877072625100,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN1-贺州市经贸易小区平层,ZC_Repeat_LTE01,平层,866877072655529,2025-12-09 11:19:03,003322,江苏Vendor C技术有限公司,866877072655529,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,百色市,广西一期,百色市田阳鸿顺小区B1层(C),ZC_Repeat_LTE01,平层,866877072660404,2025-12-09 11:36:54,003332,中邮建技术有限公司,866877072660404,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市良庆区北投时代8栋1单元电梯01,ZC_Repeat_LTE02,电梯,866877072650520,2025-12-09 11:25:46,002222222,江苏Vendor C技术有限公司,866877072650520,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市富川县怡程酒店右边电梯,ZC_Repeat_LTE02,电梯,866877072660602,2025-12-09 11:33:28,002222222,江苏Vendor C技术有限公司,866877072660602,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市富川县怡程酒店左边电梯,ZC_Repeat_LTE02,电梯,866877072647260,2025-12-09 11:33:58,002222222,江苏Vendor C技术有限公司,866877072647260,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,广西二期,2022-BN6-南宁市江南区建发央玺7栋电梯01,ZC_Repeat_LTE02,电梯,866207075447213,2025-12-09 11:38:46,002222222,江苏Vendor C技术有限公司,866207075447213,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN2-南宁市北投时代1栋2单元电梯01,ZC_Repeat_LTE02,电梯,866877072656261,2025-12-09 11:34:10,002222222,江苏Vendor C技术有限公司,866877072656261,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,测试项目,866877072645124,ZC_Repeat_LTE01,电梯,866877072645124,2025-07-30 10:43:16,003222,江苏Vendor C技术有限公司,866877072645124,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,测试项目,866877072640489,ZC_Repeat_LTE01,电梯,866877072640489,2025-07-30 10:49:26,003222,江苏Vendor C技术有限公司,866877072640489,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市绿港双创城2栋电梯03,ZC_Repeat_LTE01,电梯,866877072659265,2025-12-09 11:15:57,003222,江苏Vendor C技术有限公司,866877072659265,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市创兴玻璃财务室主机-财务室门上,ZC_Repeat_LTE02,电梯,866877072650728,2025-12-09 11:32:37,022222222,江苏Vendor C技术有限公司,866877072650728,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN2-南宁市金凯路59号铭润公馆电梯02,ZC_Repeat_LTE02,电梯,866877072656642,2025-12-09 11:31:20,002222222,江苏Vendor C技术有限公司,866877072656642,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安（东区）港务区碧水湾1号楼二单元02（第三批）,ZC_Repeat_LTE01,电梯,866877072653664,2025-12-09 11:29:25,002222,江苏Vendor C技术有限公司,866877072653664,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安（东区）港务区碧水湾1号楼一单元01（第三批）,ZC_Repeat_LTE01,电梯,866877072655784,2025-12-08 15:32:12,002222,江苏Vendor C技术有限公司,866877072655784,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市（南高新）高新区第二十二小学2F老师办公室（第二批）,ZC_Repeat_LTE01,电梯,866877072653581,2025-12-09 11:16:06,333222,江苏Vendor C技术有限公司,866877072653581,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市·华润置地·曲江九里西区（第一批）,ZC_Repeat_LTE01,电梯,866877072623204,2025-12-09 11:26:15,002222,江苏Vendor C技术有限公司,866877072623204,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安（东区）港务区碧水湾3号楼一单元01（第三批）,ZC_Repeat_LTE01,电梯,866877072660248,2025-12-09 11:36:56,002222,江苏Vendor C技术有限公司,866877072660248,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市（东区）南新街8号楠林酒店B1F（第二批）实际ID是这个,ZC_Repeat_LTE01,平层,866877072660206,2025-12-09 11:21:13,003222,江苏Vendor C技术有限公司,866877072660206,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市（东区）后宰门新城分局2F治安大队（第一批）,ZC_Repeat_LTE01,平层,866877072626405,2025-12-09 11:38:07,000000,江苏Vendor C技术有限公司,866877072626405,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市（南高新）丈八东路双维花溪湾地下室-第一批,ZC_Repeat_LTE01,平层,866877072628666,2025-12-09 11:34:25,000333,盛世复兴技术(北京)有限公司,866877072628666,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,陕西一期,西安市（南区）中小企业A区电梯-第三批,ZC_Repeat_LTE01,电梯,866877072630183,2025-12-09 11:18:31,333222,盛世复兴技术(北京)有限公司,866877072630183,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西一期,2021-BN1-梧州市苍梧龙圩区银宇小区2单元电梯02,ZC_Repeat_LTE01,电梯,866877072660461,2025-12-09 11:30:52,003222,江苏Vendor C技术有限公司,866877072660461,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN1-柳州市鹿寨县祥鹿城2栋电梯01,ZC_Repeat_LTE01,电梯,866877072655321,2025-12-09 11:23:06,003222,江苏Vendor C技术有限公司,866877072655321,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西一期,2021-BN1-梧州市建兴豪苑2栋电梯01,ZC_Repeat_LTE01,电梯,866877072626884,2025-12-09 11:40:13,003222,江苏Vendor C技术有限公司,866877072626884,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN1-柳州市鹿寨县祥鹿城3栋电梯01,ZC_Repeat_LTE01,电梯,866877072659869,2025-12-09 11:31:11,333222,江苏Vendor C技术有限公司,866877072659869,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN1-柳州市鹿寨县祥鹿城12栋电梯01,ZC_Repeat_LTE01,电梯,866877072660040,2025-12-09 11:38:50,003222,江苏Vendor C技术有限公司,866877072660040,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西一期,2021-BN1-梧州市中石油小区2栋1号电梯,ZC_Repeat_LTE01,电梯,866877072654381,2025-12-09 11:40:44,003222,江苏Vendor C技术有限公司,866877072654381,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,来宾市,广西一期,来宾市水户皇门4栋电梯02,ZC_Repeat_LTE01,电梯,866877072622222,2025-12-09 11:34:58,003222,中邮建技术有限公司,866877072622222,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西二期,2022-BN2-梧州市长洲区梧州高级中学公租房电梯01,ZC_Repeat_LTE02,电梯,866877072644960,2025-12-09 11:33:54,002222222,江苏Vendor C技术有限公司,866877072644960,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN5-南宁市良庆区万科星都荟11栋电梯02,ZC_Repeat_LTE02,电梯,866877072641362,2025-12-09 11:26:44,002222222,江苏Vendor C技术有限公司,866877072641362,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN3-柳州市鱼峰区政务服务中心1楼平层-1楼男卫天棚内,ZC_Repeat03,平层,866094052832959,2025-12-08 23:11:39,000332,江苏Vendor C技术有限公司,866094052832959,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN3-南宁市青秀区华龙苑小区11栋A单元电梯01（二期）,ZC_Repeat_LTE01,电梯,866877072630407,2025-12-09 11:33:18,003222,江苏Vendor C技术有限公司,866877072630407,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN2-南宁市青秀区招商樾江府4号公变房旁水泵房,ZC_Repeat_LTE01,电梯,866877072630100,2025-12-09 11:11:23,332222,江苏Vendor C技术有限公司,866877072630100,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN2-防城港市港口区山水院子16栋2单元2号电梯,ZC_Repeat_LTE01,电梯,866877072624509,2025-12-09 11:28:26,003222,江苏Vendor C技术有限公司,866877072624509,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN1-防城港市枫桥荔苑2栋2单元电梯01,ZC_Repeat_LTE01,电梯,866877072621927,2025-12-09 11:32:36,003222,江苏Vendor C技术有限公司,866877072621927,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市青秀区唐樾青山翰府2栋电梯01,ZC_Repeat_LTE01,电梯,866877072660800,2025-12-09 11:26:43,003222,江苏Vendor C技术有限公司,866877072660800,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN1-防城港市枫桥荔苑2栋3单元电梯01,ZC_Repeat_LTE01,电梯,866877072653623,2025-12-09 11:16:45,003222,江苏Vendor C技术有限公司,866877072653623,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西一期,2021-BN1-南宁市西乡塘区福满花园一期10栋电梯02,ZC_Repeat_LTE01,电梯,866877072628708,2025-12-09 11:30:42,003222,江苏Vendor C技术有限公司,866877072628708,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN5-南宁市良庆区江悦蓝湾9栋2单元电梯01,ZC_Repeat_LTE01,电梯,866877072656220,2025-12-09 11:13:27,003222,江苏Vendor C技术有限公司,866877072656220,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,南宁市青秀区万科城北区三期9栋负一层配电房（二期）,ZC_Repeat_LTE01,电梯,866877072646247,2025-12-09 11:12:10,002222,江苏Vendor C技术有限公司,866877072646247,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN5-南宁市良庆区万科星都荟36栋电梯01,ZC_Repeat_LTE01,电梯,866877072622206,2025-12-08 16:20:59,333222,江苏Vendor C技术有限公司,866877072622206,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN1-防城港市擎天悦海豪庭1栋3单元电梯01,ZC_Repeat_LTE02,电梯,866877072652526,2025-12-09 11:16:45,002222222,江苏Vendor C技术有限公司,866877072652526,0.0,,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,测试项目,866877072653649,ZC_Repeat_LTE01,电梯,866877072653649,2025-12-04 15:17:15,003222,江苏Vendor C技术有限公司,866877072653649,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN1-防城港市枫桥荔苑2栋2单元电梯02,ZC_Repeat_LTE01,电梯,866877072653607,2025-12-09 11:16:31,003222,江苏Vendor C技术有限公司,866877072653607,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN2-防城港市港口区山水院子16栋2单元1号电梯,ZC_Repeat_LTE01,电梯,866877072630944,2025-12-09 11:40:15,003222,江苏Vendor C技术有限公司,866877072630944,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN5-南宁市广西送变电淡村宿舍C座电梯01,ZC_Repeat_LTE01,电梯,866877072653821,2025-12-09 11:19:49,003222,江苏Vendor C技术有限公司,866877072653821,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN1-防城港市港口区金石壹号公馆1栋2单元电梯02,ZC_Repeat_LTE01,电梯,866877072628823,2025-12-09 11:17:19,003222,江苏Vendor C技术有限公司,866877072628823,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市青秀区金湖路28号水榭花都配电房,ZC_Repeat_LTE01,电梯,866877072625845,2025-12-09 11:36:42,002222,江苏Vendor C技术有限公司,866877072625845,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,测试项目,860497077631007,ZC_Repeat_LTE01,电梯,860497077631007,2025-10-20 11:48:10,003222,江苏Vendor C技术有限公司,860497077631007,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,宝鸡市,陕西一期,鸡市金台区银泰城悦生活超市操作间,ZC_Repeat_LTE01,平层,866877072655461,2025-12-09 11:35:11,003333,江苏Vendor C技术有限公司,866877072655461,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,宝鸡市,陕西一期,2019-BN1-宝鸡市新建路菜篮子市场,ZC_Repeat_LTE01,平层,866877072655503,2025-12-09 11:18:25,003330,江苏Vendor C技术有限公司,866877072655503,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西一期,2021-BN1-贺州市钟山县幸福苑小区1栋地下室02,ZC_Repeat_LTE01,平层,866877072628948,2025-12-09 11:22:10,000000,江苏Vendor C技术有限公司,866877072628948,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市青秀区华龙苑小区负一层03,ZC_Repeat_LTE01,平层,866877072621968,2025-12-09 11:24:15,333000,江苏Vendor C技术有限公司,866877072621968,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市良庆区阳光城龙光檀映滨江2栋B2F平层-出入口,ZC_Repeat_LTE01,平层,866877072626389,2025-12-09 11:11:20,000000,江苏Vendor C技术有限公司,866877072626389,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西一期,2021-BN2-柳州市银桐广场卖场三楼平层01,ZC_Repeat_LTE01,平层,866877072622123,2025-12-09 11:14:38,003003,江苏Vendor C技术有限公司,866877072622123,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN2-南宁市金凯路59号铭润公馆平层1-负一层弱电井,ZC_Repeat_LTE01,平层,866877072622487,2025-12-09 11:22:14,003000,江苏Vendor C技术有限公司,866877072622487,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西一期,2021-BN1-南宁市西乡塘区金科观天下8栋B2F平层02,ZC_Repeat_LTE01,平层,866877072623261,2025-12-09 11:29:23,003333,江苏Vendor C技术有限公司,866877072623261,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,宝鸡市,陕西二期,宝鸡市金台区联盟路盛世华庭增补,ZC_Repeat_LTE01,平层,866877072622008,2025-12-09 11:22:15,000002,江苏Vendor C技术有限公司,866877072622008,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
