DeviceId,DeviceName,DeviceSn,ProductId,TenantId,DeviceStatus,DeviceStatusDesc,NetStatus,NetStatusDesc,FirmwareVersion,DeviceType,CreateTime,UpdateTime,LastActiveTime,OnlineTime,OfflineTime,ActiveTime,LogoutTime,ProductProtocol
"16980130866877072659844","866877072659844","866877072659844",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-08-28 14:39:52","2025-08-28 14:42:09","2025-08-28 14:42:09","","","","",null
"16980130866877072651601","866877072651601","866877072651601",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-08-28 14:12:03","2025-08-28 14:22:32","2025-08-28 14:22:32","","","","",null
"16980130866877072654308","866877072654308","866877072654308",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-08-28 14:12:03","2025-08-28 16:01:40","2025-08-28 16:01:40","","","","",null
"16980130866877072659042","866877072659042","866877072659042",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-08-28 14:12:03","2025-08-28 14:17:56","2025-08-28 14:17:56","","","","",null
"16980130866877072654084","866877072654084","866877072654084",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-08-19 14:15:53","2025-08-19 14:21:05","2025-08-19 14:21:05","","","","",null
"16980130860497077593918","860497077593918","860497077593918",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-08-15 15:52:07","2025-11-06 18:27:51","2025-11-06 18:27:51","","","","",null
"16980130866877072624764","866877072624764","866877072624764",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-08-07 15:42:05","2025-08-07 15:44:39","2025-08-07 15:44:39","","","","",null
"16980130866877072656709","866877072656709","866877072656709",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-08-05 14:17:34","2025-08-05 14:23:45","2025-08-05 14:23:45","","","","",null
"16980130866877072625100","866877072625100","866877072625100",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-08-05 13:50:23","2025-08-05 13:55:25","2025-08-05 13:55:25","","","","",null
"16980130866877072640182","866877072640182","866877072640182",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-08-05 13:50:22","2025-08-05 14:14:52","2025-08-05 14:14:52","","","","",null
"16980130866877072655529","866877072655529","866877072655529",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-08-05 13:50:22","2025-08-05 14:06:47","2025-08-05 14:06:47","","","","",null
"16980130866877072660404","866877072660404","866877072660404",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-08-05 13:50:22","2025-08-05 14:33:12","2025-08-05 14:33:12","","","","",null
"16980130866877072640489","866877072640489","866877072640489",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-07-30 10:28:45","2025-07-30 10:48:08","2025-07-30 10:48:08","","","","",null
"16980130866877072659265","866877072659265","866877072659265",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-30 10:28:45","2025-07-30 10:40:06","2025-07-30 10:40:06","","","","",null
"16980130866877072645124","866877072645124","866877072645124",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-07-30 10:28:45","2025-07-30 10:31:23","2025-07-30 10:31:23","","","","",null
"16980130866877072653664","866877072653664","866877072653664",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 13:56:02","2025-07-28 14:14:18","2025-07-28 14:14:18","","","","",null
"16980130866877072653581","866877072653581","866877072653581",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 13:56:02","2025-07-28 14:09:58","2025-07-28 14:09:58","","","","",null
"16980130866877072623204","866877072623204","866877072623204",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 13:56:02","2025-07-28 14:19:06","2025-07-28 14:19:06","","","","",null
"16980130866877072660248","866877072660248","866877072660248",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-07-28 13:56:01","2025-07-28 14:23:12","2025-07-28 14:23:12","","","","",null
"16980130866877072655784","866877072655784","866877072655784",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 13:56:01","2025-07-28 14:29:25","2025-07-28 14:29:25","","","","",null
"16980130866877072630183","866877072630183","866877072630183",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 13:56:01","2025-07-28 14:33:15","2025-07-28 14:33:15","","","","",null
"16980130866877072660206","866877072660206","866877072660206",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 13:56:01","2025-07-28 14:06:18","2025-07-28 14:06:18","","","","",null
"16980130866877072628666","866877072628666","866877072628666",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-07-28 13:56:01","2025-07-28 14:02:38","2025-07-28 14:02:38","","","","",null
"16980130866877072626405","866877072626405","866877072626405",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 13:56:01","2025-07-28 14:00:10","2025-07-28 14:00:10","","","","",null
"16980130866877072626884","866877072626884","866877072626884",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 10:32:21","2025-07-28 10:47:41","2025-07-28 10:47:41","","","","",null
"16980130866877072659869","866877072659869","866877072659869",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 10:32:21","2025-07-28 10:39:22","2025-07-28 10:39:22","","","","",null
"16980130866877072655321","866877072655321","866877072655321",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 10:32:21","2025-07-28 10:36:21","2025-07-28 10:36:21","","","","",null
"16980130866877072660461","866877072660461","866877072660461",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 10:32:20","2025-07-28 10:54:33","2025-07-28 10:54:33","","","","",null
"16980130866877072660040","866877072660040","866877072660040",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 10:32:20","2025-07-28 10:57:46","2025-07-28 10:57:46","","","","",null
"16980130866877072654381","866877072654381","866877072654381",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 10:32:20","2025-07-28 11:02:03","2025-07-28 11:02:03","","","","",null
"16980130866877072622222","866877072622222","866877072622222",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-28 10:32:19","2025-07-28 11:06:14","2025-07-28 11:06:14","","","","",null
"16980130866877072630100","866877072630100","866877072630100",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 10:48:25","2025-07-22 11:57:23","2025-07-22 11:57:23","","","","",null
"16980130866877072624509","866877072624509","866877072624509",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 10:48:25","2025-07-22 11:54:10","2025-07-22 11:54:10","","","","",null
"16980130866877072660800","866877072660800","866877072660800",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 10:48:25","2025-07-22 11:50:08","2025-07-22 11:50:08","","","","",null
"16980130866877072630407","866877072630407","866877072630407",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 10:48:24","2025-07-22 11:47:56","2025-07-22 11:47:56","","","","",null
"16980130866877072621927","866877072621927","866877072621927",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 10:48:24","2025-07-22 11:46:00","2025-07-22 11:46:00","","","","",null
"16980130866877072653623","866877072653623","866877072653623",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 10:48:24","2025-07-22 14:03:31","2025-07-22 14:03:31","","","","",null
"16980130866877072646247","866877072646247","866877072646247",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 10:48:24","2025-07-22 14:00:06","2025-07-22 14:00:06","","","","",null
"16980130866877072656220","866877072656220","866877072656220",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 10:48:24","2025-07-22 10:51:12","2025-07-22 10:51:12","","","","",null
"16980130866877072622206","866877072622206","866877072622206",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-07-22 10:48:24","2025-07-22 12:05:39","2025-07-22 12:05:39","","","","",null
"16980130866877072628708","866877072628708","866877072628708",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 10:48:24","2025-07-22 12:00:43","2025-07-22 12:00:43","","","","",null
"16980130866877072653607","866877072653607","866877072653607",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 09:48:04","2025-07-22 10:20:37","2025-07-22 10:20:37","","","","",null
"16980130866877072630944","866877072630944","866877072630944",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 09:48:04","2025-07-22 10:13:10","2025-07-22 10:13:10","","","","",null
"16980130866877072653649","866877072653649","866877072653649",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-07-22 09:48:04","2025-07-22 10:16:44","2025-07-22 10:16:44","","","","",null
"16980130866877072628823","866877072628823","866877072628823",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 09:48:03","2025-07-22 09:51:27","2025-07-22 09:51:27","","","","",null
"16980130866877072653821","866877072653821","866877072653821",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 09:48:03","2025-07-22 09:52:36","2025-07-22 09:52:36","","","","",null
"16980130866877072625845","866877072625845","866877072625845",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-22 09:48:03","2025-07-22 09:49:57","2025-07-22 09:49:57","","","","",null
"16980130860497077631007","860497077631007","860497077631007",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 16:51:37","2025-07-21 16:58:09","2025-07-21 16:58:09","","","","",null
"16980130866877072655503","866877072655503","866877072655503",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 15:23:00","2025-07-21 16:47:31","2025-07-21 16:47:31","","","","",null
"16980130866877072628948","866877072628948","866877072628948",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 15:23:00","2025-07-21 16:32:16","2025-07-21 16:32:16","","","","",null
"16980130866877072655461","866877072655461","866877072655461",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 15:22:59","2025-07-21 16:26:58","2025-07-21 16:26:58","","","","",null
"16980130866877072622487","866877072622487","866877072622487",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 15:22:59","2025-07-21 16:17:30","2025-07-21 16:17:30","","","","",null
"16980130866877072622123","866877072622123","866877072622123",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 15:22:59","2025-07-21 16:08:04","2025-07-21 16:08:04","","","","",null
"16980130866877072622008","866877072622008","866877072622008",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 15:22:59","2025-07-21 15:56:49","2025-07-21 15:56:49","","","","",null
"16980130866877072626389","866877072626389","866877072626389",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 15:22:59","2025-07-21 15:44:44","2025-07-21 15:44:44","","","","",null
"16980130866877072621968","866877072621968","866877072621968",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 15:22:59","2025-07-21 15:37:15","2025-07-21 15:37:15","","","","",null
"16980130866877072623261","866877072623261","866877072623261",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-21 15:22:58","2025-07-21 15:30:05","2025-07-21 15:30:05","","","","",null
"16980130860497077630710","860497077630710","860497077630710",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-04 13:37:20","2025-07-04 13:37:26","2025-07-04 13:37:26","","","","",null
"16980130866877072623048","866877072623048","866877072623048",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-07-03 09:36:05","2025-07-03 09:45:11","2025-07-03 09:45:11","","","","",null
"16980130866877072629029","866877072629029","866877072629029",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-24 11:35:41","2025-06-24 11:52:12","2025-06-24 11:52:12","","","","",null
"16980130866877072628765","866877072628765","866877072628765",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-06-24 11:35:41","2025-06-24 11:48:49","2025-06-24 11:48:49","","","","",null
"16980130866877072655107","866877072655107","866877072655107",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-24 11:35:41","2025-06-24 11:40:51","2025-06-24 11:40:51","","","","",null
"16980130866877072628849","866877072628849","866877072628849",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-24 10:42:33","2025-06-24 11:27:47","2025-06-24 11:27:47","","","","",null
"16980130866877072659224","866877072659224","866877072659224",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2025-06-24 10:42:33","2025-06-24 11:36:26","2025-06-24 11:36:26","","","","",null
"16980130866877072653987","866877072653987","866877072653987",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 15:10:28","2025-06-20 15:20:34","2025-06-20 15:20:34","","","","",null
"16980130866877072651403","866877072651403","866877072651403",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 15:10:28","2025-06-20 15:16:49","2025-06-20 15:16:49","","","","",null
"16980130866877072625969","866877072625969","866877072625969",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 14:12:22","2025-06-20 14:12:37","2025-06-20 14:12:37","","","","",null
"16980130866877072655206","866877072655206","866877072655206",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 14:05:45","2025-06-20 14:21:07","2025-06-20 14:21:07","","","","",null
"16980130866877072623287","866877072623287","866877072623287",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 14:05:45","2025-06-20 14:17:49","2025-06-20 14:17:49","","","","",null
"16980130866877072624301","866877072624301","866877072624301",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 14:05:45","2025-06-20 14:40:42","2025-06-20 14:40:42","","","","",null
"16980130866877072659141","866877072659141","866877072659141",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 14:05:45","2025-06-20 14:14:02","2025-06-20 14:14:02","","","","",null
"16980130866877072622024","866877072622024","866877072622024",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 14:05:45","2025-06-20 14:55:24","2025-06-20 14:55:24","","","","",null
"16980130866877072626348","866877072626348","866877072626348",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 14:05:45","2025-06-20 14:48:06","2025-06-20 14:48:06","","","","",null
"16980130866877072621869","866877072621869","866877072621869",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 14:05:45","2025-06-20 14:30:25","2025-06-20 14:30:25","","","","",null
"16980130866877072626363","866877072626363","866877072626363",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 14:05:44","2025-06-20 14:26:33","2025-06-20 14:26:33","","","","",null
"16980130866877072623022","866877072623022","866877072623022",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 11:12:00","2025-06-20 14:57:01","2025-06-20 14:57:01","","","","",null
"16980130866877072655180","866877072655180","866877072655180",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 09:59:23","2025-06-20 10:47:10","2025-06-20 10:47:10","","","","",null
"16980130866877072654126","866877072654126","866877072654126",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 09:59:23","2025-06-20 10:21:11","2025-06-20 10:21:11","","","","",null
"16980130866877072655024","866877072655024","866877072655024",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2025-06-20 09:59:23","2025-06-20 10:27:32","2025-06-20 10:27:32","","","","",null
